,Unnamed: 0,einID,einStichtag,einRPOM,einEOM,strkey,Hausnummer_Zusatz,PLZ,einKLRG,Schulbezirk,einGebID,einWohnsitzart,Geschlecht,Religion,Staatange#1,Staatange#2,ADA,einGeburtstag,einAlter,einAlter_Monate,einZuzugsdatum,einZuzugsalter,einFamiliebestand,einPartner_geschlecht,einPartner_Staatangehörigkeit,einEhestaat
163651,163651,11190,2025-06-30,0,0,896,15,67063,13130111,720,0,40,2,rk,0,152.0,2,1946-08-08,79,949,1985-08-05,40,2,1,0,1
122613,122613,107382,2025-06-30,0,0,663,56,67067,41310132,240,0,40,2,oa,137,,3,1988-12-27,36,440,2011-11-01,13,2,1,0,2
120512,120512,70214,2025-06-30,0,0,651,32,67067,41221431,330,0,40,2,ev,0,,1,1923-06-13,102,1227,1923-06-13,102,3,9,998,9
83811,83811,97234,2025-06-30,0,0,407,9,67061,12230121,120,0,40,2,oa,0,,1,1982-11-29,42,513,2004-10-04,20,1,9,998,9
103730,103730,95464,2025-06-30,0,0,546,90,67059,11230532,110,0,40,2,oa,0,438.0,2,1989-10-23,35,430,2005-07-01,20,1,9,998,9
47124,47124,61626,2025-06-30,0,0,182,22,67069,23440121,530,0,40,1,rk,0,,1,1963-12-20,61,740,1999-03-20,26,2,2,0,1
116624,116624,141255,2025-06-30,0,0,617,38,67063,15130241,620,0,40,2,oa,152,,3,1995-06-28,30,362,2019-10-23,5,2,9,998,9
137145,137145,101397,2025-06-30,0,0,747,30,67071,31341234,430,0,40,2,oa,0,,1,1986-01-09,39,476,2011-09-15,14,1,9,998,9
151369,151369,43621,2025-06-30,0,0,827,51,67061,12230311,120,0,40,1,rk,151,,3,1932-04-05,93,1121,1990-03-31,35,2,2,998,9
21573,21573,179751,2025-06-30,0,0,1130,15,67063,15140721,620,0,40,1,so,130,,3,1985-05-18,40,483,2022-08-12,3,2,2,998,9
7635,7635,65602,2025-06-30,0,0,1044,14,67067,41110622,310,0,40,2,oa,0,,1,2009-06-04,16,195,2024-07-01,1,1,9,998,9
118842,118842,15422,2025-06-30,0,0,633,2A,67063,13260231,720,0,40,1,oa,0,438.0,2,1965-07-01,60,722,2006-09-01,19,2,2,438,2
164654,164654,24731,2025-06-30,0,0,897,1,67063,13240121,720,0,40,1,ev,0,,1,1987-09-18,37,455,1987-09-18,37,1,9,998,9
30421,30421,99406,2025-06-30,0,0,118,83,67059,11230212,110,0,40,1,oa,0,,1,1962-03-16,63,762,2003-12-05,21,1,9,998,9
109130,109130,53598,2025-06-30,0,0,577,40,67069,21220721,510,0,40,1,rk,0,,1,2000-07-01,25,302,2000-07-01,25,1,9,998,9
107277,107277,29173,2025-06-30,0,0,564,54,67071,31131027,410,0,40,2,ev,0,,1,1963-01-22,62,751,1978-07-31,47,2,1,0,1
109482,109482,100939,2025-06-30,0,0,579,20,67065,41320612,240,0,40,2,so,432,,3,1961-10-09,63,767,2005-09-30,19,4,9,998,9
34323,34323,16965,2025-06-30,0,0,134,5,67063,15150311,630,0,40,2,rk,0,,1,1982-05-05,43,520,2025-01-01,0,1,9,998,9
74335,74335,68902,2025-06-30,0,0,349,16A,67071,31170331,410,0,40,1,rk,0,137.0,2,1976-06-05,49,591,1976-06-05,49,2,2,0,1
99474,99474,109351,2025-06-30,0,0,507,81,67069,22170212,520,0,40,2,so,134,,3,1966-03-15,59,714,2012-02-11,13,2,1,0,2
168156,168156,84890,2025-06-30,0,0,924,109,67061,12110111,210,0,40,1,oa,150,170.0,3,1977-01-02,48,584,2007-03-14,18,2,2,0,2
181051,181051,87458,2025-06-30,0,0,999,67,67067,52141921,230,0,40,1,oa,0,,1,1968-03-25,57,689,1997-07-08,28,4,9,998,9
135449,135449,153141,2025-06-30,0,0,728,50,67059,11140341,110,0,40,1,oa,154,,3,1983-12-18,41,500,2020-10-19,4,2,2,154,3
113925,113925,139578,2025-06-30,0,0,601,4,67061,12140131,210,0,40,1,oa,0,432.0,2,2020-03-09,5,66,2020-03-09,5,1,9,998,9
132213,132213,127020,2025-06-30,0,0,712,77,67067,52161214,230,0,40,1,oa,0,,1,2016-08-20,9,108,2016-08-20,9,1,9,998,9
178145,178145,7756,2025-06-30,0,0,974,120,67063,15831222,630,0,40,1,so,0,,1,1975-03-25,50,605,2006-08-01,19,1,9,998,9
158215,158215,97619,2025-06-30,0,0,85,24,67063,15220321,610,0,40,1,rk,0,,1,1979-09-01,46,552,2004-09-01,21,1,9,998,9
91123,91123,21859,2025-06-30,0,0,448,56,67063,13230331,720,0,40,1,rk,137,,3,1996-09-01,29,348,1999-04-12,26,1,9,998,9
97464,97464,152924,2025-06-30,0,0,483,40,67065,51211241,220,0,40,1,oa,163,,3,1993-04-08,32,389,2024-07-01,1,1,9,998,9
25355,25355,32179,2025-06-30,0,0,1146,42,67059,11220532,110,0,40,2,so,0,,1,1979-04-04,46,557,2025-01-01,0,2,1,0,1
69729,69729,64923,2025-06-30,0,0,317,173,67059,14171011,730,0,40,1,oa,125,,3,2003-07-18,22,265,2013-10-20,11,1,9,998,9
8326,8326,74015,2025-06-30,0,0,104,23,67065,41410111,240,0,40,1,rk,0,,1,1941-10-17,83,1007,2025-01-01,0,2,2,0,1
118180,118180,181295,2025-06-30,0,0,629,17,67069,21120541,510,0,40,2,oa,0,,1,2023-06-23,2,26,2023-06-23,2,1,9,998,9
60693,60693,41013,2025-06-30,0,0,255,79,67069,21210641,510,0,40,2,ev,0,,1,1981-09-18,43,527,2024-02-01,1,1,9,998,9
168253,168253,136792,2025-06-30,0,0,924,118,67061,12260341,120,0,40,1,oa,479,,3,1994-05-02,31,376,2017-03-29,8,1,9,998,9
124641,124641,60408,2025-06-30,0,0,676,37,67069,23420631,530,0,40,1,oa,0,,1,1963-01-07,62,752,1986-01-01,39,2,2,0,1
75082,75082,30475,2025-06-30,0,0,353,19,67071,31450313,430,0,40,2,rk,0,,1,1999-05-16,26,316,2019-09-23,5,1,9,998,9
28944,28944,149288,2025-06-30,0,0,1178,4,67061,12321031,130,0,40,1,oa,0,285.0,2,1988-10-15,36,443,2023-02-01,2,2,2,0,1
72366,72366,124520,2025-06-30,0,0,339,21A,67071,31470232,430,0,40,1,oa,0,137.0,2,2017-06-07,8,99,2018-04-17,7,1,9,998,9
87315,87315,14388,2025-06-30,0,0,429,39,67063,13140222,710,0,40,1,oa,0,,1,2004-07-09,21,254,2006-09-01,19,2,2,144,2
165594,165594,118087,2025-06-30,0,0,901,1,67069,21220931,510,0,40,1,so,423,,3,2001-12-22,23,284,2023-05-01,2,1,9,998,9
41907,41907,108932,2025-06-30,0,0,166,50A,67067,42150132,320,0,40,1,rk,0,168.0,2,1987-08-30,38,456,2012-10-19,12,2,2,0,1
89786,89786,170497,2025-06-30,0,0,439,25,67071,31470311,430,0,40,2,oa,0,,1,2024-04-11,1,17,2024-04-11,1,1,9,998,9
110774,110774,105380,2025-06-30,0,0,586,38,67065,51320641,220,0,40,1,oa,0,163.0,2,2010-11-09,14,178,2010-11-09,14,1,9,998,9
181600,181600,21495,2025-06-30,0,0,9,154,67071,31711231,430,0,40,2,rk,137,,3,1966-09-09,59,708,1995-10-08,29,2,1,137,3
38325,38325,37845,2025-06-30,0,0,146,19,67061,12220111,120,0,40,1,oa,0,451.0,2,1973-02-03,52,631,1993-09-01,32,2,2,0,1
148690,148690,64061,2025-06-30,0,0,804,4,67059,11140642,110,0,40,2,so,0,438.0,2,1969-07-01,56,674,2000-02-07,25,2,1,0,1
58172,58172,19130,2025-06-30,0,0,247,117,67067,41311213,240,0,40,1,rk,0,,1,1956-03-27,69,833,1956-03-27,69,2,2,0,1
86502,86502,140448,2025-06-30,0,0,427,8A,67071,31310821,420,0,40,2,oa,451,,3,2006-02-16,19,235,2020-03-01,5,1,9,998,9
62576,62576,31145,2025-06-30,0,0,268,31,67067,52160841,230,0,40,1,oa,0,,1,1966-09-21,58,707,1990-06-07,35,2,2,0,1
95248,95248,170857,2025-06-30,0,0,475,111,67063,15250121,610,0,40,2,oa,0,,1,1995-08-23,30,360,2024-08-01,1,1,9,998,9
64048,64048,169654,2025-06-30,0,0,275,73,67071,35110611,440,0,40,2,oa,0,,1,2023-07-21,2,25,2023-07-21,2,1,9,998,9
4509,4509,150556,2025-06-30,0,0,1019,35,67063,15210311,610,0,40,2,oa,0,,1,2022-08-02,3,37,2022-08-02,3,1,9,998,9
165932,165932,154994,2025-06-30,0,0,907,1,67061,12330831,130,0,40,1,oa,0,436.0,2,1970-07-11,55,662,2021-08-16,4,2,2,0,1
98863,98863,61276,2025-06-30,0,0,503,24,67065,42101541,320,0,40,1,oa,0,,1,2000-10-17,24,299,2011-01-28,14,1,9,998,9
130837,130837,136459,2025-06-30,0,0,704,7,67069,23410331,530,0,40,1,oa,0,475.0,2,2014-04-19,11,136,2017-11-27,7,1,9,998,9
165950,165950,70116,2025-06-30,0,0,907,11,67061,12330212,130,0,40,1,rk,151,,3,1930-05-14,95,1144,1983-06-01,42,4,9,998,9
144413,144413,167531,2025-06-30,0,0,779,65,67063,15230321,610,0,40,2,oa,0,170.0,2,2011-03-08,14,174,2024-04-15,1,1,9,998,9
167772,167772,27105,2025-06-30,0,0,917,50,67071,35110841,440,0,40,2,ev,0,,1,1990-08-27,35,420,1990-08-27,35,1,9,998,9
15934,15934,169967,2025-06-30,0,0,1099,24,67069,22120711,520,0,40,1,oa,0,,1,1995-04-07,30,365,2024-05-01,1,1,9,998,9
149897,149897,25242,2025-06-30,0,0,813,8,67071,35121211,440,0,40,1,rk,0,,1,1962-10-13,62,755,1962-10-13,62,2,2,0,1
23418,23418,41805,2025-06-30,0,0,1140,13,67059,11150711,110,0,40,1,oa,0,451.0,2,2002-02-05,23,283,2002-02-05,23,1,9,998,9
42970,42970,126340,2025-06-30,0,0,171,12,67061,12240231,120,0,40,1,oa,0,,1,2017-04-12,8,101,2017-04-12,8,1,9,998,9
73279,73279,169012,2025-06-30,0,0,341,21,67069,21120431,510,0,40,1,so,154,,3,2000-11-29,24,297,2024-02-14,1,1,9,998,9
37154,37154,133953,2025-06-30,0,0,145,116,67059,11130142,110,0,40,2,oa,0,475.0,2,1985-09-12,40,480,2018-01-01,7,2,1,0,1
149234,149234,114038,2025-06-30,0,0,807,7,67067,41240631,330,0,40,2,rk,0,137.0,2,2009-01-26,16,199,2015-03-01,10,1,9,998,9
174493,174493,94998,2025-06-30,0,0,953,43,67071,31350612,420,0,40,1,ev,0,,1,1982-01-11,43,524,2004-01-01,21,2,2,998,9
171882,171882,93363,2025-06-30,0,0,939,65,67063,13260621,720,0,40,2,so,0,,1,1977-06-18,48,578,2025-01-01,0,2,1,163,2
18008,18008,147303,2025-06-30,0,0,1103,38,67065,51380511,220,0,40,1,rk,0,,1,1941-08-05,84,1009,2022-08-01,3,3,9,998,9
51353,51353,109656,2025-06-30,0,0,203,2A,67071,31152011,410,0,40,1,oa,0,,1,1980-02-14,45,547,2014-09-01,11,2,2,0,1
117466,117466,169661,2025-06-30,0,0,621,47,67065,51320621,220,0,40,1,oa,163,,3,1998-07-17,27,326,2025-02-10,0,2,2,0,2
125582,125582,63345,2025-06-30,0,0,677,14,67071,31161611,410,0,40,2,oa,0,,1,1968-06-03,57,687,2002-10-07,22,1,9,998,9
98788,98788,158594,2025-06-30,0,0,503,10,67065,42101631,320,0,40,2,oa,0,152.0,2,2021-11-27,3,45,2021-11-27,3,1,9,998,9
76658,76658,37290,2025-06-30,0,0,358,8,67069,21221211,510,0,40,2,so,163,,3,1976-04-01,49,593,2025-01-01,0,2,1,163,3
136080,136080,54004,2025-06-30,0,0,731,14,67065,41140311,310,0,40,1,ev,0,444.0,2,1983-07-24,42,505,2016-03-31,9,1,9,998,9
41752,41752,23346,2025-06-30,0,0,166,134,67067,42150611,320,0,40,2,ev,0,,1,1989-08-15,36,433,1989-08-15,36,1,9,998,9
105560,105560,124258,2025-06-30,0,0,554,85,67063,13160212,710,0,40,1,oa,252,,3,1963-06-06,62,747,2017-02-27,8,1,9,998,9
128108,128108,8969,2025-06-30,0,0,690,6,67059,11120431,110,0,40,2,ev,0,,1,1944-07-21,81,973,1990-11-01,34,4,9,998,9
109378,109378,102186,2025-06-30,0,0,579,15,67065,41320212,240,0,40,1,rk,0,,1,2009-01-09,16,200,2009-01-09,16,1,9,998,9
131016,131016,144058,2025-06-30,0,0,707,127A,67071,31910511,420,0,40,2,so,166,,3,2003-03-03,22,270,2025-02-28,0,1,9,998,9
41759,41759,68540,2025-06-30,0,0,166,138,67067,42150611,320,0,40,1,rk,137,,3,1977-08-21,48,576,1999-09-29,25,2,2,137,3
144732,144732,26024,2025-06-30,0,0,781,27,67069,21240611,510,0,40,1,oa,0,,1,1993-03-29,32,389,1993-03-29,32,1,9,998,9
81994,81994,163885,2025-06-30,0,0,395,10,67063,13250142,720,0,40,1,oa,121,,3,2000-09-25,24,299,2023-03-01,2,2,2,252,3
45590,45590,160044,2025-06-30,0,0,17,18,67071,31140911,410,0,40,2,oa,0,,1,1998-05-22,27,327,2025-04-01,0,1,9,998,9
172611,172611,25912,2025-06-30,0,0,944,67,67067,42150511,320,0,40,1,ev,0,,1,1994-01-17,31,380,1994-01-17,31,1,9,998,9
150789,150789,60899,2025-06-30,0,0,825,18,67071,31330542,420,0,40,1,rk,0,137.0,2,1997-11-30,27,333,1997-11-30,27,1,9,998,9
132943,132943,170347,2025-06-30,0,0,719,2,67069,21120221,510,0,40,1,oa,165,,3,1993-10-11,31,383,2024-12-01,0,5,9,998,9
27845,27845,71608,2025-06-30,0,0,1173,11H,67061,12320731,130,0,40,2,so,0,163.0,2,1999-11-02,25,310,2024-03-01,1,2,1,0,1
155353,155353,54254,2025-06-30,0,0,848,26,67061,12210341,120,0,40,1,oa,0,,1,1954-10-26,70,850,1988-05-24,37,1,9,998,9
116701,116701,129588,2025-06-30,0,0,617,58,67063,15160731,620,0,40,2,oa,163,,3,1974-08-28,51,612,2018-02-01,7,2,1,163,3
126156,126156,56358,2025-06-30,0,0,67,3,67063,15810111,630,0,40,2,rk,0,,1,1955-03-11,70,846,2012-12-13,12,4,9,998,9
133530,133530,2142,2025-06-30,0,0,722,170,67065,41240721,330,0,40,2,rk,0,154.0,2,1966-04-13,59,713,2025-01-01,0,1,9,998,9
167706,167706,5942,2025-06-30,0,0,917,33,67071,35110321,440,0,40,2,oa,0,,1,1944-05-31,81,975,2009-05-18,16,3,9,998,9
28645,28645,156296,2025-06-30,0,0,1173,7,67061,12330811,130,0,40,2,oa,0,451.0,2,1987-05-20,38,459,2023-06-23,2,2,1,0,1
29351,29351,134989,2025-06-30,0,0,1181,3,67061,12330721,130,0,40,2,oa,348,,3,1985-07-09,40,482,2019-05-29,6,2,1,348,3
122900,122900,151664,2025-06-30,0,0,666,26,67063,13140541,710,0,40,1,oa,998,,3,2019-02-27,6,78,2021-09-15,4,1,9,998,9
116716,116716,168815,2025-06-30,0,0,617,8,67063,15131021,620,0,40,2,oa,0,137.0,2,1999-10-29,25,310,2024-07-15,1,2,1,0,1
119096,119096,165964,2025-06-30,0,0,636,115,67061,12340121,130,0,40,1,so,125,,3,1981-09-11,44,528,2023-10-15,1,2,2,125,3
155464,155464,143300,2025-06-30,0,0,848,3,67061,12220421,120,0,40,2,oa,432,,3,1958-05-18,67,807,2022-09-01,3,4,9,998,9
61854,61854,44453,2025-06-30,0,0,263,31,67067,52131412,230,0,40,2,ev,0,,1,1944-03-18,81,977,2025-01-01,0,2,1,0,1
110614,110614,73507,2025-06-30,0,0,585,5,67065,51350611,220,0,40,1,oa,0,,1,1941-09-20,83,1007,1949-10-10,75,2,2,0,1
18105,18105,118126,2025-06-30,0,0,1103,6,67065,51380711,220,0,40,2,oa,0,475.0,2,2000-04-05,25,305,2016-02-10,9,5,9,998,9
142411,142411,143684,2025-06-30,0,0,76,138,67069,22140632,520,0,40,1,ev,0,,1,1986-07-02,39,470,2022-06-01,3,1,9,998,9
39051,39051,141407,2025-06-30,0,0,148,32,67059,14140112,730,0,40,1,oa,423,,3,1988-01-01,37,452,2020-01-07,5,5,9,998,9
145693,145693,175270,2025-06-30,0,0,788,46,67065,51310731,220,0,40,2,rk,0,475.0,2,2010-01-04,15,188,2022-08-01,3,1,9,998,9
127953,127953,103497,2025-06-30,0,0,690,56,67059,11120142,110,0,40,2,oa,0,130.0,2,2008-10-23,16,202,2008-12-02,16,1,9,998,9
10892,10892,23961,2025-06-30,0,0,1067,26,67059,14120323,730,0,40,2,ev,0,,1,1986-01-04,39,476,1997-09-01,28,2,1,0,1
70708,70708,31385,2025-06-30,0,0,323,19,67071,31421011,420,0,40,2,oa,0,,1,1969-09-13,56,672,1969-09-13,56,2,1,0,1
74089,74089,148093,2025-06-30,0,0,345,8,67063,15130631,620,0,40,1,rk,0,,1,1989-03-19,36,437,2022-05-07,3,2,2,0,1
142416,142416,10948,2025-06-30,0,0,76,142,67069,22140632,520,0,40,1,ev,0,,1,1981-06-11,44,531,1981-06-11,44,2,2,0,1
47012,47012,89964,2025-06-30,0,0,182,10,67069,23440222,530,0,40,2,ev,0,327.0,2,2006-02-27,19,234,2006-02-27,19,1,9,998,9
87270,87270,176609,2025-06-30,0,0,429,37,67063,13140222,710,0,40,1,so,0,160.0,2,2011-05-30,14,171,2025-01-01,0,1,9,998,9
129349,129349,47153,2025-06-30,0,0,696,44,67063,15160831,620,0,40,1,rk,137,,3,1945-02-10,80,967,1985-09-16,40,2,2,137,3
42525,42525,181871,2025-06-30,0,0,167,68,67069,21240422,510,0,40,2,so,134,,3,1959-07-06,66,794,2024-09-20,0,5,9,998,9
63225,63225,60309,2025-06-30,0,0,274,19,67071,31360221,430,0,40,1,oa,0,,1,1958-12-09,66,801,1985-07-15,40,2,2,0,1
129411,129411,114930,2025-06-30,0,0,696,55,67063,15130311,620,0,40,1,oa,0,125.0,2,2015-03-07,10,126,2015-03-07,10,1,9,998,9
145102,145102,120844,2025-06-30,0,0,782,4,67071,31180911,410,0,40,2,oa,125,,3,2016-12-22,8,104,2023-06-14,2,1,9,998,9
118827,118827,136290,2025-06-30,0,0,633,2,67063,13260231,720,0,40,2,rk,130,,3,1989-02-24,36,438,2017-12-01,7,2,1,130,3
155518,155518,111100,2025-06-30,0,0,848,31,67061,12220322,120,0,40,2,oa,154,,3,1979-06-25,46,554,2014-09-01,11,2,1,154,3
180166,180166,97442,2025-06-30,0,0,989,25,67059,14130611,730,0,40,2,oa,163,,3,1977-04-17,48,581,2004-05-01,21,2,1,163,3
132047,132047,85493,2025-06-30,0,0,712,23,67067,52161212,230,0,40,1,oa,0,134.0,2,2001-02-05,24,295,2005-12-22,19,1,9,998,9
178920,178920,177969,2025-06-30,0,0,981,14A,67063,13150241,720,0,40,2,so,361,,3,1995-11-05,29,358,2025-01-02,0,1,9,998,9
155955,155955,158179,2025-06-30,0,0,848,52,67061,12210242,120,0,40,2,oa,0,438.0,2,2022-02-04,3,43,2022-02-04,3,1,9,998,9
87041,87041,179077,2025-06-30,0,0,429,22,67063,13130641,710,0,40,1,oa,166,,3,2003-09-03,22,264,2024-06-10,1,1,9,998,9
141435,141435,82984,2025-06-30,0,0,759,46,67067,41210722,330,0,40,2,so,160,,3,1981-04-13,44,533,2007-06-01,18,2,1,0,2
140424,140424,148246,2025-06-30,0,0,758,247,67061,12210223,120,0,40,2,oa,467,,3,1990-01-17,35,428,2022-10-01,2,1,9,998,9
181116,181116,2001,2025-06-30,0,0,9,105,67071,31470144,430,0,40,1,oa,0,,1,1966-08-28,59,708,1966-08-28,59,1,9,998,9
42022,42022,144728,2025-06-30,0,0,166,86,67067,42150522,320,0,40,2,oa,0,137.0,2,2009-06-17,16,195,2023-07-01,2,1,9,998,9
169781,169781,35151,2025-06-30,0,0,924,87,67061,12110311,210,0,40,1,oa,0,,1,1969-12-10,55,669,2001-07-15,24,2,2,0,1
2226,2226,95350,2025-06-30,0,0,100,85,67059,11230311,110,0,40,1,ev,0,,1,1982-08-10,43,517,2003-12-15,21,1,9,998,9
135937,135937,19728,2025-06-30,0,0,729,24,67069,22150511,520,0,40,1,oa,0,,1,1996-05-18,29,351,2002-09-13,23,2,2,0,1
181194,181194,149928,2025-06-30,0,0,9,109,67071,31470131,430,0,40,1,oa,0,,1,2015-07-23,10,121,2022-05-02,3,1,9,998,9
113069,113069,25892,2025-06-30,0,0,59,17,67071,31130912,410,0,40,2,ev,0,,1,1996-10-13,28,347,1996-10-13,28,1,9,998,9
161154,161154,110059,2025-06-30,0,0,883,15,67061,12130821,210,0,40,1,oa,0,163.0,2,2012-12-13,12,153,2012-12-13,12,1,9,998,9
117401,117401,88407,2025-06-30,0,0,621,39,67065,51320621,220,0,40,2,so,163,,3,1966-12-25,58,704,1990-01-01,35,2,1,163,3
32854,32854,157390,2025-06-30,0,0,1277,17,67065,51350431,220,0,40,2,oa,252,,3,2014-02-12,11,139,2021-10-15,3,1,9,998,9
114476,114476,102640,2025-06-30,0,0,602,86,67067,41210623,330,0,40,1,rk,153,,3,2008-10-01,16,203,2008-10-01,16,1,9,998,9
14327,14327,60765,2025-06-30,0,0,1092,18,67059,14160521,730,0,40,1,oa,0,,1,1965-10-15,59,719,2025-01-01,0,4,9,998,9
115510,115510,115111,2025-06-30,0,0,609,9,67067,52141131,230,0,40,2,rk,0,,1,1994-05-31,31,375,2016-01-22,9,2,1,0,1
180545,180545,167532,2025-06-30,0,0,993,12,67061,12250431,120,0,40,2,so,436,,3,2013-03-18,12,149,2024-05-01,1,1,9,998,9
127099,127099,45865,2025-06-30,0,0,688,1,67069,21241011,510,0,40,1,oa,0,,1,1936-11-03,88,1066,1936-11-03,88,2,2,0,1
175428,175428,29051,2025-06-30,0,0,959,9,67063,15220921,610,0,40,2,oa,0,,1,1991-06-07,34,411,1991-06-07,34,2,1,163,2
34429,34429,134738,2025-06-30,0,0,135,27,67063,15831311,630,0,40,1,oa,0,,1,2018-08-28,7,84,2018-08-28,7,1,9,998,9
32954,32954,168796,2025-06-30,0,0,1277,3,67065,51350411,220,0,40,1,oa,425,,3,2016-11-03,8,106,2024-10-08,0,5,9,998,9
97545,97545,158743,2025-06-30,0,0,483,57,67065,51211521,220,0,40,2,ev,0,,1,1984-10-22,40,490,2021-03-22,4,1,9,998,9
130097,130097,146832,2025-06-30,0,0,69,2,67067,42101531,320,0,40,1,rk,0,,1,1997-09-22,27,335,2022-07-11,3,1,9,998,9
85839,85839,8478,2025-06-30,0,0,420,41,67061,12210211,120,0,40,1,so,0,150.0,2,1978-10-03,46,563,2025-01-01,0,2,2,0,1
80301,80301,181137,2025-06-30,0,0,37,17,67071,31420821,420,0,40,1,oa,166,,3,2018-02-16,7,91,2024-12-01,0,1,9,998,9
67996,67996,50862,2025-06-30,0,0,304,7,67063,15240911,610,0,40,1,ev,0,,1,1950-09-05,75,900,1987-02-06,38,2,2,0,1
56999,56999,9469,2025-06-30,0,0,240,25,67065,51370721,220,0,40,2,rk,0,,1,1959-09-05,66,792,1959-09-05,66,2,1,0,1
86076,86076,143659,2025-06-30,0,0,420,66,67061,12210121,120,0,40,1,oa,0,,1,2000-01-10,25,308,2023-01-20,2,1,9,998,9
116905,116905,107957,2025-06-30,0,0,619,1,67065,51360521,220,0,40,2,oa,134,,3,1981-06-04,44,531,2012-10-22,12,2,1,430,3
10156,10156,12446,2025-06-30,0,0,1063,40,67069,22121011,520,0,40,2,ev,0,,1,1986-06-19,39,470,1986-06-19,39,1,9,998,9
139562,139562,3372,2025-06-30,0,0,758,177,67061,12280321,120,0,40,2,rk,0,,1,1936-05-26,89,1071,1957-07-22,68,3,9,998,9
102362,102362,32653,2025-06-30,0,0,545,37,67067,52161141,230,0,40,1,oa,0,,1,1965-12-30,59,716,1999-01-31,26,2,2,163,2
82547,82547,66505,2025-06-30,0,0,396,49,67063,13150321,710,0,40,1,so,163,,3,1973-02-03,52,631,1986-12-22,38,2,2,998,9
10635,10635,169774,2025-06-30,0,0,1067,13,67059,14130131,730,0,40,1,oa,166,,3,1967-02-09,58,703,2022-08-01,3,2,2,166,3
179958,179958,3050,2025-06-30,0,0,987,14,67071,31311121,420,0,40,2,rk,0,,1,1944-04-30,81,976,1959-05-05,66,2,1,0,1
125825,125825,89560,2025-06-30,0,0,67,19,67063,15810413,630,0,40,2,rk,0,152.0,2,1971-10-11,53,647,2025-01-01,0,1,9,998,9
116383,116383,144963,2025-06-30,0,0,613,31,67067,42110232,320,0,40,1,oa,0,,1,2024-04-11,1,17,2024-04-11,1,1,9,998,9
149747,149747,109406,2025-06-30,0,0,810,70,67061,12421111,130,0,40,1,rk,0,,1,1975-04-25,50,604,2012-06-14,13,2,2,0,1
67481,67481,10400,2025-06-30,0,0,2,55,67067,41311131,240,0,40,2,oa,0,,1,1949-09-26,75,911,1970-06-09,55,2,1,0,1
15859,15859,134083,2025-06-30,0,0,1098,72,67065,51370741,220,0,40,2,so,0,475.0,2,2008-01-02,17,212,2017-03-15,8,1,9,998,9
23827,23827,118187,2025-06-30,0,0,1141,56,67069,22170641,520,0,40,1,rk,152,,3,1984-11-17,40,490,2015-09-01,10,2,2,152,3
106788,106788,160489,2025-06-30,0,0,563,8,67061,12330821,130,0,40,2,so,163,,3,1989-07-14,36,434,2021-11-01,3,2,1,163,3
126920,126920,47956,2025-06-30,0,0,685,8,67061,12120241,210,0,40,2,oa,0,,1,1945-07-27,80,961,1982-09-30,42,2,1,0,1
111530,111530,36005,2025-06-30,0,0,592,11,67067,42111111,320,0,40,2,rk,0,,1,1971-02-09,54,655,1971-02-09,54,2,1,0,1
61191,61191,28112,2025-06-30,0,0,25,3,67067,42140851,320,0,40,2,ev,0,,1,1984-11-26,40,489,2007-12-15,17,2,1,0,1
56032,56032,134520,2025-06-30,0,0,22,1,67071,31340141,430,0,40,2,oa,163,,3,2006-10-08,18,227,2019-02-01,6,1,9,998,9
30269,30269,51003,2025-06-30,0,0,118,66,67059,11220124,110,0,40,1,oa,0,,1,1951-07-27,74,889,2011-09-01,14,3,9,998,9
169050,169050,69454,2025-06-30,0,0,924,29,67061,51110421,210,0,40,1,oa,0,163.0,2,2001-10-28,23,286,2001-10-28,23,1,9,998,9
28347,28347,138161,2025-06-30,0,0,1173,4B,67061,12330711,130,0,40,1,rk,0,368.0,2,2016-07-06,9,110,2019-07-31,6,1,9,998,9
121307,121307,90870,2025-06-30,0,0,657,60,67063,15210341,610,0,40,1,rk,137,,3,1974-08-10,51,613,1992-07-12,33,2,2,137,3
62828,62828,95629,2025-06-30,0,0,26,26,67071,35140131,440,0,40,1,oa,0,,1,2004-01-18,21,259,2004-01-18,21,1,9,998,9
143422,143422,103807,2025-06-30,0,0,775,10,67063,15161211,620,0,40,2,oa,0,,1,1976-04-25,49,592,2008-10-22,16,4,9,998,9
25049,25049,129711,2025-06-30,0,0,1146,14,67059,11130331,110,0,40,1,oa,163,,3,1980-10-30,44,538,2016-03-15,9,2,2,998,9
103333,103333,57131,2025-06-30,0,0,546,68,67059,11220431,110,0,40,2,rk,137,,3,1962-02-01,63,763,1995-06-01,30,4,9,998,9
55038,55038,168585,2025-06-30,0,0,224,59,67063,13120111,720,0,40,1,oa,163,,3,2007-10-07,17,215,2022-02-24,3,1,9,998,9
72590,72590,13461,2025-06-30,0,0,339,4,67071,31470121,430,0,40,1,so,0,252.0,2,1952-03-11,73,882,1985-01-01,40,2,2,0,1
175107,175107,166837,2025-06-30,0,0,956,41,67071,31352013,420,0,40,2,oa,154,,3,2021-02-24,4,54,2021-02-24,4,1,9,998,9
116040,116040,107357,2025-06-30,0,0,612,7,67069,22140111,520,0,40,2,rk,0,,1,1961-12-10,63,765,2011-10-01,13,2,1,0,1
136557,136557,40839,2025-06-30,0,0,735,6A,67071,31350411,420,0,40,2,ev,0,,1,1990-01-23,35,427,2020-07-18,5,1,9,998,9
